SKU,Location,Quantity
"BIA-ROSE-CHAIN-024-140-400","********USE ME ON HOLD*********",0
"TIE-S925-ANK-019","********USE ME ON HOLD*********",0
"BIA-S925-HOOP-001","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-032-170-500","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-ZOD-001-CAP","********USE ME ON HOLD*********",0
"S925-WHI-BRA-CHA-SWA-001-MUL-200","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-025-170-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-043-200-450","********USE ME ON HOLD*********",0
"S925-BC-5953-EAR-2Y","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-SWA-001-001-450","Default",0
"BIA-S925-CHAIN-020-300-500","********USE ME ON HOLD*********",0
"G9K-YEL-BRA-CHA-002-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-025-240","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-029-036-600","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-002-206","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-022-150-600","********USE ME ON HOLD*********",0
"S925-WHI-PEN-PLOC-001","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-004-040-500","********USE ME ON HOLD*********",0
"GS-GP-CHAIN-EXT-001-100","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-025-255","********USE ME ON HOLD*********",0
"US-TIE-S925-BRA-026-030-190-FBA","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-001-035-600","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-022-150-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-044-630-600","********USE ME ON HOLD*********",0
"G9K-YEL-PEN-KEY-001","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-004-040-360","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-040-450","********USE ME ON HOLD*********",0
"S925-YEL-PEN-COIN-001-CC50g","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-006-035-220-250","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-100-600","********USE ME ON HOLD*********",0
"TIE-S925-BRA-006","********USE ME ON HOLD*********",0
"S925-BLA-NEC-CHA-006-010-600","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-024-140-450","********USE ME ON HOLD*********",0
"S925-BC-1505-PEN-5C","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-010-060-550","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-041-220-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-003-095-500","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-ZOD-001-LIB","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-020-012","********USE ME ON HOLD*********",0
"S925-WHI-NEC-MEN-004-500","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-H","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CUFF-004","********USE ME ON HOLD*********",0
"S925-BC-1505-PEN-2Y","********USE ME ON HOLD*********",0
"G9K-YEL-PEN-CROS-006","********USE ME ON HOLD*********",0
"G9K-YEL-PEN-COIN-002","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-042-110-400","********USE ME ON HOLD*********",0
"S925-BC-1681-PEN-3H","********USE ME ON HOLD*********",0
"S925-WHI-PEN-TREE-002","********USE ME ON HOLD*********",0
"S925-pearlblack-6to7","Default",0
"GS-S925-NEC-MEN-001-500","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-ZOD-001-VIR","********USE ME ON HOLD*********",0
"BIA-S925-HOOP-003","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-001-008-360","Default",0
"TIE-S925-BRA-001","********USE ME ON HOLD*********",0
"S925-BC-0553-PEN-1W","********USE ME ON HOLD*********",0
"CN-S925-LOC-003-CC45","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-008-030-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-009-140-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-027-260-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-020","********USE ME ON HOLD*********",0
"S925-BC-1608-PEN-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-045-140-220-250","********USE ME ON HOLD*********",0
"PAV-S925-EAR-CRY-003","********USE ME ON HOLD*********",0
"TIE-ROSE-BRA-ELA-001","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CRAW-009-PNK","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-005-060-450","********USE ME ON HOLD*********",0
"G9K-YEL-BRA-CHA-005-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-024-190-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-051-160-600","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-031-230-550","********USE ME ON HOLD*********",0
"GS-S925-EAR-CRY-001-AQ","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-014-035-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-040-660-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-ZOD-001-SAG","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-004-060-220-250","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-012-150-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-004-040-360","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-045-140-180","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-029-500-COL-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-041-220-200","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-012-100-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-150-700","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-020-200-550","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-D","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-001-011-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-075-550","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-024-079-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-100-450","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-024-079-410","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-013-075-450","********USE ME ON HOLD*********",0
"GS-GP-HOOP-025","********USE ME ON HOLD*********",0
"G9K-YEL-PEN-CROS-002","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-024-120-600","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-015-120-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-100-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-024-120-450","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-001-035-550","********USE ME ON HOLD*********",0
"PAV-S925-EAR-BALL-002-030to050","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-020-200-550","********USE ME ON HOLD*********",0
"S925-BC-0381-PEN-2Y","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-001-040-250","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-011-050-600","********USE ME ON HOLD*********",0
"GS-S925-EAR-CRY-001-LS","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-015-120-550","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-012-150-500","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LOC-010","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-080-600","********USE ME ON HOLD*********",0
"TIE-S925-BRA-026-030-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-005-060-500","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-002-209","********USE ME ON HOLD*********",0
"S925-BC-0380-PEN-3H","********USE ME ON HOLD*********",0
"G10K-YEL-BRA-CHA-004-200","********USE ME ON HOLD*********",0
"S925-ROS-BRA-CHA-020-200","********USE ME ON HOLD*********",0
"S925-WHI-RIN-HAM-001-R","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-019-110-250","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-041-220-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CUFF-008","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-024-190-220-250","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-029-044-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-051-250-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-018-120-450","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-022-150-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-020-200-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-075-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-013-075-190","********USE ME ON HOLD*********",0
"S925-BC-0389-PEN-5C","********USE ME ON HOLD*********",0
"TIE-S925-ANK-004","********USE ME ON HOLD*********",0
"CS-S925-HOOP-BALI","********USE ME ON HOLD*********",0
"S925-BLA-NEC-CHA-002-015-500","********USE ME ON HOLD*********",0
"S925-WHI-RIN-HAM-001-S","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-001-060-550","********USE ME ON HOLD*********",0
"S925-BC-5302-EAR-3H","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-018-020","********USE ME ON HOLD*********",0
"S925-BC-5940-EAR-5C","********USE ME ON HOLD*********",0
"gold-curb-chain-360","Default",0
"BIA-S925-CHAIN-057-100-500","********USE ME ON HOLD*********",0
"S925-WHI-RIN-CEL-005","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-027-260-400","********USE ME ON HOLD*********",0
"S925-pearlblack-9to10","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-041-220-450","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-038-140-500","********USE ME ON HOLD*********",0
"S925-pearlblack-7to8","Default",0
"BIA-BRP-CHAIN-060-150-500","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-F","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-009-140-550","********USE ME ON HOLD*********",0
"TIE-S925-BRA-023","********USE ME ON HOLD*********",0
"S925-BC-0548-PEN-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-018-120-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-015-120-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-052-040-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-027-260-500","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-022-150-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-150-500","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-024-047-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-031-230-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-004-060-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-035-700","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-018-020","Default",0
"S925-YEL-NEC-CHA-024-079-500","********USE ME ON HOLD*********",0
"GS-ROSE-HOOP-025","********USE ME ON HOLD*********",0
"S925-BC-8021-EAR-3H","********USE ME ON HOLD*********",0
"S925-WHI-RIN-CEL-006-L","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-031-230-180","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-029-044-400","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-013-075-600","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-001-060-500","********USE ME ON HOLD*********",0
"gold-curb-chain-360","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-029-500-450","********USE ME ON HOLD*********",0
"TIE-S925-EAR-008","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-025-200","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-004-040-450","********USE ME ON HOLD*********",0
"S925-BC-1505-PEN-6G","********USE ME ON HOLD*********",0
"S925-ROS-NEC-COIN-001-013-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-023-150-400","********USE ME ON HOLD*********",0
"TIE-S925-BRA-011","********USE ME ON HOLD*********",0
"S925-BC-8021-EAR-2Y","********USE ME ON HOLD*********",0
"GL-10K-CHAIN-001-140-510","********USE ME ON HOLD*********",0
"GS-S925-ANK-026","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-ZOD-001-GEM","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-009-140-600","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-007-040-500","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-001-040-250","********USE ME ON HOLD*********",0
"G9K-YEL-PEN-CROS-003","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CUFF-013","********USE ME ON HOLD*********",0
"S925-BLA-NEC-CHA-004-013-450","********USE ME ON HOLD*********",0
"GS-GP-CHAIN-EXT-001-050","********USE ME ON HOLD*********",0
"TIE-S925-BRA-018","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-105-360","********USE ME ON HOLD*********",0
"GS-S925-NEC-PEN-002","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-024-140-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-012-100-550","********USE ME ON HOLD*********",0
"GS-S925-BAN-001-650","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-012-100-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-026-220-200","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-030-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-033-050-180","********USE ME ON HOLD*********",0
"PAV-S925-EAR-TWIST-002","********USE ME ON HOLD*********",0
"S925-ROS-NEC-PEN-008","Default",0
"BIA-ROSE-CHAIN-007-040-400","********USE ME ON HOLD*********",0
"S925-BC-1611-PEN-3H","********USE ME ON HOLD*********",0
"S925-BC-8497-EAR-3H","********USE ME ON HOLD*********",0
"TIE-S925-EAR-011","********USE ME ON HOLD*********",0
"TIE-S925-BRA-007","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-004-040-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-007-040-500","********USE ME ON HOLD*********",0
"S925-WHI-PEN-TREE-006","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-035-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-043-200-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-038-140-500","********USE ME ON HOLD*********",0
"S925-WHI-BRA-MEN-005-230","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-100-550","********USE ME ON HOLD*********",0
"S925-WHI-RIN-HAM-001-Q","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-015","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-X","********USE ME ON HOLD*********",0
"GS-S925-NEC-PEN-001","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-026-220-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-035-400","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-060-150-500","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-I","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-020-200-450","********USE ME ON HOLD*********",0
"S925-BC-0440-PEN-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-040-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-037-125-400","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-008-030-700","********USE ME ON HOLD*********",0
"TIE-S925-ANK-009","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-031-230-200","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-006-035-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-105-500","********USE ME ON HOLD*********",0
"TIE-S925-BRA-008","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-025-200-220-250","********USE ME ON HOLD*********",0
"S925-WHI-RIN-GEM-001-Q","********USE ME ON HOLD*********",0
"S925-BC-0381-PEN-1W","********USE ME ON HOLD*********",0
"PAV-S925-EAR-CRAW-001","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-035-050-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-019-110-400","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-038-140-550","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-029-036-400","********USE ME ON HOLD*********",0
"GS-S925-BRA-SLI-003","********USE ME ON HOLD*********",0
"GS-S925-BRA-SLI-002","********USE ME ON HOLD*********",0
"S925-pearlblack-7to8","********USE ME ON HOLD*********",0
"S925-WHI-RIN-CEL-006-O","********USE ME ON HOLD*********",0
"S925-ROS-BRA-CHA-042-190","********USE ME ON HOLD*********",0
"GS-RP-CHAIN-EXT-001-025","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-041-220-180","********USE ME ON HOLD*********",0
"CS-9K-HOOP-020","********USE ME ON HOLD*********",0
"S925-ROS-BRA-COIN-001-200","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-035-600","********USE ME ON HOLD*********",0
"S925-BC-0396-PEN-2Y","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-005-060-200","********USE ME ON HOLD*********",0
"S925-WHI-BRA-CHA-045-084-205","********USE ME ON HOLD*********",0
"S925-BC-5305-EAR-6G","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-043-200-550","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-060-200","********USE ME ON HOLD*********",0
"S925-ROS-BRA-CHA-004-200","********USE ME ON HOLD*********",0
"S925-BC-5310-EAR-6G","********USE ME ON HOLD*********",0
"S925-BC-8497-EAR-5C","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-028-030-410","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-004-040-360","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-013-075-190","********USE ME ON HOLD*********",0
"PAV-S925-EAR-CRAW-006","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-012-200-650","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-022-150-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-060-220-250","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-PEN-007-012","Default",0
"BIA-BRP-CHAIN-059-050-700","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-019-110-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-024-120-700","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-022-150-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-019-020","Default",0
"G10K-YEL-EAR-HOOP-001-015","********USE ME ON HOLD*********",0
"S925-BC-0389-PEN-6G","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-008-030-500","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LOC-007","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-PEN-012-012","Default",0
"S925-BC-0380-PEN-6G","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-019-110-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-046-170-220-250","********USE ME ON HOLD*********",0
"BIA-BRP-CHAIN-060-200","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CEL-006","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-E","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-031-230-600","********USE ME ON HOLD*********",0
"S925-pearlblack-6to7","********USE ME ON HOLD*********",0
"S925-WHI-PEN-SEA-001","********USE ME ON HOLD*********",0
"S925-BC-0568-PEN-1W","********USE ME ON HOLD*********",0
"S925-BC-8282-EAR-2Y","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-008-030-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-051-160-450","********USE ME ON HOLD*********",0
"GS-S925-HOOP-025","********USE ME ON HOLD*********",0
"G9K-WHI-BRA-CHA-001-190","********USE ME ON HOLD*********",50
"S925-WHI-NEC-CHA-024-079-410","********USE ME ON HOLD*********",0
"PAV-S925-EAR-CEL-002","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-007-040-700","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-028-240-400","********USE ME ON HOLD*********",0
"Pave-hoops-GP-20mm","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-012-150-600","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-024-079-550","********USE ME ON HOLD*********",0
"S925-WHI-NEC-PEN-015","********USE ME ON HOLD*********",150
"G9K-YEL-BRA-CHA-003-190","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-SWA-010-001","********USE ME ON HOLD*********",200
"BIA-S925-CHAIN-032-170-550","********USE ME ON HOLD*********",0
"S925-BC-1853-PEN-3H","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-029-030-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-019-110-180","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-ZOD-001-TAU","********USE ME ON HOLD*********",0
"GS-RP-CHAIN-EXT-001","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-025-170-500","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-011-050-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-025-170-550","********USE ME ON HOLD*********",0
"GS-S925-BRA-027-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-023-150-450","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-022-150-180","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-042","********USE ME ON HOLD*********",0
"S925-BC-8021-EAR-5C","********USE ME ON HOLD*********",0
"gold-curb-chain-450","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-035-M","********USE ME ON HOLD*********",20
"S925-WHI-EAR-CEL-005","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-031-230-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-015-120-800","********USE ME ON HOLD*********",0
"S925-BC-4070-PIN-3H","********USE ME ON HOLD*********",0
"GS-S925-HOOP-045","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-120-700","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-095-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-012-100-450","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-036-140-250","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-011-025","********USE ME ON HOLD*********",100
"S925-YEL-NEC-CHA-027-055-410","********USE ME ON HOLD*********",0
"BIA-ROSE-HOOP-001","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-022-150-220-250","********USE ME ON HOLD*********",0
"BIA-GP-HOOP-HIN-045","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-020-200-190","********USE ME ON HOLD*********",0
"PAV-S925-HOOP-BALI-001-015","********USE ME ON HOLD*********",0
"TIE-S925-ANK-003","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-022-150-190","********USE ME ON HOLD*********",0
"G9K-YEL-RIN-WED-001-035-T","********USE ME ON HOLD*********",20
"BIA-S925-CHAIN-003-095-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-036-140-190","********USE ME ON HOLD*********",0
"TIE-S925-ANK-018","********USE ME ON HOLD*********",0
"S925-WHI-BRA-BAN-HAM-001-600","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-017","********USE ME ON HOLD*********",0
"S925-BC-8222-EAR-5C","********USE ME ON HOLD*********",0
"S925-WHI-NEC-PEN-016","********USE ME ON HOLD*********",150
"BIA-GP-CHAIN-009-140-450","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-U","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-014-035-400","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-029-044-450","********USE ME ON HOLD*********",0
"S925-WHI-NEC-PEN-CZ-001-502","********USE ME ON HOLD*********",150
"BIA-S925-CHAIN-002-120-450","********USE ME ON HOLD*********",0
"S925-YEL-EAR-DROP-021","********USE ME ON HOLD*********",140
"S925-BC-8475-EAR-1W","********USE ME ON HOLD*********",0
"S925-WHI-PEN-CROS-009","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-SWA-006-296","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-046-170-180","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-029-036-450","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-004-040-500","********USE ME ON HOLD*********",0
"S925-MUL-BRA-LAY-003-200","********USE ME ON HOLD*********",0
"TIE-S925-BRA-024","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-004-246","********USE ME ON HOLD*********",0
"GP-pearl-7to8","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-052-040-400","********USE ME ON HOLD*********",0
"TIE-S925-ANK-025","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-041-220-500","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-007-040-700","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-041-220-550","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-012-150-450","********USE ME ON HOLD*********",0
"S925-WHI-PEN-CROS-003","********USE ME ON HOLD*********",0
"GS-S925-BAN-004-650","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-100-450","********USE ME ON HOLD*********",0
"GS-S925-CHAIN-SLI-001-030","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-019-110-200","********USE ME ON HOLD*********",0
"S925-BLA-NEC-CHA-007-012-500","********USE ME ON HOLD*********",0
"BIA-GP-HOOP-004","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-024-140-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-050-800","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-045-140-250","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-009-140-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-051-160-400","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-001-060-500","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LOC-011","********USE ME ON HOLD*********",0
"S925-BC-5940-EAR-2Y","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-044-630-500","********USE ME ON HOLD*********",0
"S925-WHI-NEC-PEN-007","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-025-170-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-049-050-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-060-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-021-080-500","********USE ME ON HOLD*********",0
"S925-YEL-BRA-CHA-056-200","********USE ME ON HOLD*********",150
"BIA-S925-CHAIN-056-150-450","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-007-040-450","********USE ME ON HOLD*********",0
"TIE-S925-BRA-012","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-045-140-450","********USE ME ON HOLD*********",0
"S925-BC-1823-PEN-6G","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-001-035-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-037-125-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-002-238","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-PEN-013-012","********USE ME ON HOLD*********",199
"BIA-S925-CHAIN-044-630-220-250","********USE ME ON HOLD*********",0
