Order ID,Sale ID,Date,Order,Transaction type,Sale type,Sales channel,POS location,Billing country,Billing region,Billing city,Shipping country,Shipping region,Shipping city,Product type,Product vendor,Product,Variant,Variant SKU,Net quantity,Gross sales,Discounts,Returns,Net sales,Shipping,Taxes,Total sales
4173715832947,13348851679347,2021-12-30T13:24:40Z,#WEB2105,product,order,Online Store,,United Kingdom,England,Feltham,United Kingdom,England,Feltham,Anklet,Amberta,Silver Heart Link Anklet,,BIA-S925-CHAIN-052-040-250,1,7.320,0.000,0.000,7.320,0.000,1.470,8.790
4173715832947,13348851646579,2021-12-30T13:24:40Z,#WEB2105,product,order,Online Store,,United Kingdom,England,Feltham,United Kingdom,England,Feltham,Anklet,Amberta,Silver Ball Anklet with Beads,,BIA-S925-CHAIN-019-110-220-250,1,8.660,0.000,0.000,8.660,0.000,1.730,10.390
4173715832947,13348851744883,2021-12-30T13:24:40Z,#WEB2105,product,order,Online Store,,United Kingdom,England,Feltham,United Kingdom,England,Feltham,Earrings,Amberta,Silver Twisted Rope Hoop Earrings,,S925-WHI-EAR-HOOP-010-020,1,9.320,0.000,0.000,9.320,0.000,1.870,11.190
4174680621171,13351725858931,2021-12-31T01:31:44Z,#WEB2106,product,order,Online Store,,United Kingdom,Scotland,Edinburgh,Italy,Varese,Cassano Magnago,Bracelet,Amberta,Gold Plated Silver Singapore Bracelet,"7""/18 cm",S925-YEL-BRA-CHA-042-180,1,7.330,0.000,0.000,7.330,0.000,1.610,8.940
4175096578163,13352952168563,2021-12-31T11:04:02Z,#WEB2107,product,order,Online Store,,United Kingdom,Scotland,Edinburgh,Italy,Milano,Milano,Ring,Amberta,Silver Crossover Zirconia Ring,N,S925-WHI-RIN-GEM-001-N,1,9.990,0.000,0.000,9.990,0.000,2.200,12.190
4176048423027,13355796889715,2022-01-01T03:08:04Z,#WEB2108,product,order,Online Store,,United Kingdom,England,Chipping N Norton,United Kingdom,England,Chipping N Norton,Earrings,Amberta,Silver Ball Bead Hoop Earrings,,S925-WHI-EAR-HOOP-008-025,1,15.990,0.000,0.000,15.990,0.000,3.200,19.190
4176928112755,13358138589299,2022-01-01T18:22:37Z,#WEB2109,product,order,Online Store,,United Kingdom,England,"Whiston, Merseyside",United Kingdom,England,"Whiston, Merseyside",Bracelet,Amberta,Silver Rope Bracelet,"7""/18 cm",BIA-S925-CHAIN-022-150-180,1,6.660,0.000,0.000,6.660,0.000,1.330,7.990
4178467520627,13362683412595,2022-01-02T20:23:43Z,#WEB2110,product,order,Online Store,,United Kingdom,England,Stratford Upon Avon,United Kingdom,England,Stratford Upon Avon,Chains,Amberta,Silver Wheat Chain,"18""/45 cm",BIA-S925-CHAIN-025-170-450,1,10.660,0.000,0.000,10.660,0.000,2.130,12.790
4179466125427,13365585707123,2022-01-03T12:21:30Z,#WEB2111,product,order,Online Store,,United Kingdom,England,Norwich,United Kingdom,England,Norwich,Extender,Amberta,Gold Plated Silver Chain Extender Set,,GS-GP-CHAIN-EXT-001,1,6.660,0.000,0.000,6.660,0.000,1.330,7.990
4179466125427,13365585739891,2022-01-03T12:21:30Z,#WEB2111,product,order,Online Store,,United Kingdom,England,Norwich,United Kingdom,England,Norwich,Pendant,Amberta,Gold Plated Silver St Christopher Coin Medallion,,GS-GP-PEN-COIN-001,1,12.660,0.000,0.000,12.660,0.000,2.530,15.190
4179753599091,13366459859059,2022-01-03T16:46:30Z,#WEB2112,product,order,Online Store,,United Kingdom,England,Surbiton,United Kingdom,England,Surbiton,Earrings,Amberta,Silver Lumini Dark Denim Blue Stud Earrings,,S925-WHI-EAR-STUD-SWA-006-266,1,8.320,0.000,0.000,8.320,0.000,1.670,9.990
4179936837747,13367006855283,2022-01-03T18:44:55Z,#WEB2113,product,order,Online Store,,United Kingdom,Scotland,Edinburgh,Italy,Varese,Cassano Magnago Varese,Chains,Amberta,Gold Plated Silver Singapore Chain,"18""/45 cm",BIA-GP-CHAIN-008-030-450,1,7.990,0.000,0.000,7.990,0.000,1.760,9.750
4181153513587,13370568900723,2022-01-04T13:29:29Z,#WEB2114,product,order,Online Store,,United Kingdom,Northern Ireland,Belfast,United Kingdom,Northern Ireland,Belfast,Chains,Amberta,Men's Black Rhodium Plated Silver Curb Chain,"28""/70 cm",S925-BLA-NEC-CHA-001-013-700,1,8.660,0.000,0.000,8.660,0.000,1.730,10.390
4181740388467,13372298723443,2022-01-04T20:43:41Z,#WEB2115,product,order,Online Store,,United Kingdom,England,Dagenham,United Kingdom,England,Dagenham,Anklet,Amberta,Silver Bismark Anklet,,BIA-S925-CHAIN-041-220-220-250,1,9.320,0.000,0.000,9.320,0.000,1.870,11.190
4181935489139,13372834906227,2022-01-04T22:20:32Z,#WEB2116,product,order,Online Store,,United Kingdom,England,Carlton Colville,United Kingdom,England,Carlton Colville,Pendant,Amberta,Silver Filigree Leaf Pendant,,S925-WHI-PEN-LEAF-001,1,7.320,0.000,0.000,7.320,0.000,1.470,8.790
4184085266547,13379096871027,2022-01-06T05:28:36Z,#WEB2117,product,order,Online Store,,United States,New Mexico,Albuquerque,United States,New Mexico,Albuquerque,Earrings,Amberta,Silver Multicolor Amber Stud Earrings,,S925-BC-5260-EAR-7M,1,9.990,0.000,0.000,9.990,0.000,0.000,9.990
4184085266547,13379096838259,2022-01-06T05:28:36Z,#WEB2117,product,order,Online Store,,United States,New Mexico,Albuquerque,United States,New Mexico,Albuquerque,Earrings,Amberta,Silver White Amber Sun Stud Earrings,,S925-BC-5305-EAR-1W,1,7.990,0.000,0.000,7.990,0.000,0.000,7.990
4185988399219,13384632664179,2022-01-07T12:58:12Z,#WEB2118,product,order,Online Store,,United Kingdom,England,Hoddesdon,United Kingdom,England,Hoddesdon,Chains,Amberta,Silver Rolo Chain,"18""/45 cm",BIA-S925-CHAIN-049-020-450,1,6.660,0.000,0.000,6.660,0.000,1.330,7.990
4185988399219,13384632696947,2022-01-07T12:58:12Z,#WEB2118,product,order,Online Store,,United Kingdom,England,Hoddesdon,United Kingdom,England,Hoddesdon,Pendant,Amberta,Silver Honey Amber Sun Pendant,,S925-BC-1764-PEN-3H,1,8.660,0.000,0.000,8.660,0.000,1.730,10.390
4186000490611,13384669692019,2022-01-07T13:10:15Z,#WEB2119,product,order,Online Store,,United Kingdom,England,Hoddesdon,United Kingdom,England,Hoddesdon,Earrings,Amberta,Silver Multicolor Amber Stud Earrings,,S925-BC-5260-EAR-7M,1,9.990,0.000,0.000,9.990,0.000,2.000,11.990
4186297860211,13385562751091,2022-01-07T16:41:16Z,#WEB2120,product,order,Online Store,,United Kingdom,England,Nottingham,United Kingdom,England,Nottingham,Chains,Amberta,Silver 1.1 mm Curb Chain Necklace,"24""/60 cm",BIA-S925-CHAIN-001-030-600,1,5.990,0.000,0.000,5.990,0.000,1.200,7.190
4186953973875,13387546853491,2022-01-08T00:05:29Z,#WEB2121,product,order,Online Store,,United Kingdom,England,Chelmsford,United Kingdom,England,Chelmsford,Bracelet,Amberta,Silver Snake Bracelet,"8""/20 cm",BIA-S925-CHAIN-024-190-200,1,9.320,0.000,0.000,9.320,0.000,1.870,11.190
4189782409331,13395515736179,2022-01-09T19:57:58Z,#WEB2122,product,order,Online Store,,United Kingdom,England,Houghton Le Spring,United Kingdom,England,Houghton Le Spring,Earrings,Amberta,Silver Celtic Trinity Stud Earrings,,S925-WHI-EAR-CEL-004,1,6.660,0.000,0.000,6.660,0.000,1.330,7.990
4190028693619,13396263665779,2022-01-09T22:56:16Z,#WEB2123,product,order,Online Store,,United Kingdom,Scotland,Glasgow,United Kingdom,Scotland,Glasgow,Bracelet,Amberta,Silver Bismark Bracelet,"7.5""/19 cm",BIA-S925-CHAIN-041-220-190,1,7.320,0.000,0.000,7.320,0.000,1.470,8.790
4190028693619,13396263633011,2022-01-09T22:56:16Z,#WEB2123,product,order,Online Store,,United Kingdom,Scotland,Glasgow,United Kingdom,Scotland,Glasgow,Bracelet,Amberta,Silver Heart Bracelet,"7""/18 cm",BIA-S925-CHAIN-031-230-180,1,5.990,0.000,0.000,5.990,0.000,1.200,7.190
4190882955379,13398715793523,2022-01-10T13:51:27Z,#WEB2124,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Wheat Chain,"20""/50 cm",BIA-S925-CHAIN-025-170-500,1,11.320,0.000,0.000,11.320,0.000,2.270,13.590
4190882955379,13398715727987,2022-01-10T13:51:27Z,#WEB2124,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Heart Chain,"18""/45 cm",BIA-S925-CHAIN-031-230-450,1,9.320,0.000,0.000,9.320,0.000,1.870,11.190
4190882955379,13398715695219,2022-01-10T13:51:27Z,#WEB2124,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Heart Chain,"20""/50 cm",BIA-S925-CHAIN-031-230-500,1,9.990,0.000,0.000,9.990,0.000,2.000,11.990
4190882955379,13398715760755,2022-01-10T13:51:27Z,#WEB2124,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Rhombus Curb Chain,"20""/50 cm",BIA-S925-CHAIN-006-035-500,1,7.990,0.000,0.000,7.990,0.000,1.600,9.590
4191319031923,13400086708339,2022-01-10T19:23:49Z,#WEB2125,product,order,Online Store,,United Kingdom,England,Sheffield,United Kingdom,England,Sheffield,Chains,Amberta,Silver 1.1 mm Curb Chain Necklace,"18""/45 cm",BIA-S925-CHAIN-001-030-450,18,107.850,0.000,0.000,107.850,0.000,21.570,129.420
4133086298227,13402987069555,2022-01-11T10:25:34Z,#WEB2067,product,return,Online Store,,United Kingdom,England,London,United Kingdom,England,London,Chains,Amberta,Silver Franco Chain,"28""/70 cm",BIA-S925-CHAIN-055-230-700,-1,0.000,0.000,-38.660,-38.660,0.000,-7.730,-46.390
4192914210931,13404985917555,2022-01-11T20:21:38Z,#WEB2126,product,order,Online Store,,United Kingdom,Scotland,Glasgow,United Kingdom,Scotland,Glasgow,Bracelet,Amberta,Silver Bismark Bracelet,"8""/20 cm",BIA-S925-CHAIN-041-220-200,1,7.320,0.000,0.000,7.320,0.000,1.470,8.790
4193752907891,13407503024243,2022-01-12T11:57:28Z,#WEB2127,product,order,Online Store,,Ireland,Wexford,Ballymoney Gorey,Ireland,Wexford,Ballymoney Gorey,Earrings,Amberta,Silver 75 mm Hoop Earrings,,BIA-S925-HOOP-005,2,33.320,0.000,0.000,33.320,0.000,7.660,40.980
