source,subsource,Unit_Total_Cost,ItemNumber,dprocessedon,Total
"AMAZON FBA","Amazon UK","15.59","BIA-S925-CHAIN-031-230-450","12/02/2021 19:22:08","1"
"AMAZON","Amazon DE","10.59","BIA-S925-CHAIN-001-035-360","22/02/2021 14:51:59","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","06/02/2021 16:22:22","1"
"AMAZON FBA","Amazon US","20.99","BIA-S925-CHAIN-020-200-500","22/02/2021 21:51:30","1"
"AMAZON FBA","Amazon US","17.44","BIA-S925-CHAIN-031-230-500","08/02/2021 04:47:16","1"
"AMAZON FBA","Amazon UK","22.09","BIA-S925-CHAIN-043-200-550","14/02/2021 12:20:04","1"
"AMAZON FBA","Amazon IT","25.09","PAV-S925-HOOP-BALI-004-030","08/02/2021 01:27:04","1"
"AMAZON FBA","Amazon UK","19.09","BIA-S925-CHAIN-029-500-COL-190","06/02/2021 23:30:07","1"
"AMAZON","Amazon DE","17.69","BIA-GP-CHAIN-012-100-600","18/02/2021 14:49:54","1"
"AMAZON","Amazon UK","9.99","S925-WHI-EAR-STUD-011","08/02/2021 14:51:31","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","22/02/2021 19:53:46","1"
"AMAZON FBA","Amazon UK","20.19","PAV-S925-HOOP-BALI-004-030","27/02/2021 13:39:22","1"
"AMAZON FBA","Amazon UK","20.19","PAV-S925-HOOP-BALI-004-030","17/02/2021 14:23:50","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","07/02/2021 21:26:19","1"
"AMAZON FBA","Amazon MX","414","BIA-S925-CHAIN-029-500-COL-190","22/02/2021 21:43:58","1"
"AMAZON FBA","Amazon DE","18.39","BIA-S925-CHAIN-031-230-500","10/02/2021 01:20:30","1"
"AMAZON FBA","Amazon UK","12.09","BIA-GP-CHAIN-022-150-180","05/02/2021 23:21:34","1"
"AMAZON FBA","Amazon CA","21.39","S925-BC-1764-PEN-3H","25/02/2021 07:27:14","1"
"AMAZON FBA","Amazon UK","30.29","BIA-S925-CHAIN-012-200-450","20/02/2021 21:18:36","1"
"AMAZON FBA","Amazon US","27.3","BIA-S925-HOOP-005","14/02/2021 09:29:16","1"
"AMAZON FBA","Amazon US","19.69","BIA-S925-CHAIN-020-200-450","12/02/2021 12:00:21","1"
"AMAZON FBA","Amazon CA","25.59","BIA-S925-CHAIN-041-220-220-250","23/02/2021 07:35:44","1"
"AMAZON FBA","Amazon UK","19.19","BIA-S925-CHAIN-043-200-450","09/02/2021 16:23:18","1"
"AMAZON","Amazon DE","10.89","PAV-S925-EAR-CRAW-003","01/02/2021 14:43:32","1"
"AMAZON FBA","Amazon UK","12.49","S925-WHI-EAR-DROP-015","08/02/2021 17:21:59","1"
"AMAZON FBA","Amazon AU","12.99","S925-WHI-EAR-SWA-004-202","13/02/2021 05:51:02","1"
"AMAZON FBA","Amazon UK","16.59","S925-WHI-BRA-CHA-037-190","01/02/2021 01:02:56","1"
"AMAZON FBA","Amazon ES","19.58","PAV-S925-HOOP-BALI-004-030","22/02/2021 13:49:29","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-001-030-500","14/02/2021 11:57:20","1"
"AMAZON FBA","Amazon UK","11.49","BIA-S925-CHAIN-001-040-450","02/02/2021 01:12:05","1"
"AMAZON FBA","Amazon US","13.39","MS-S925-TOE-002","27/02/2021 19:17:18","1"
"AMAZON","Amazon UK","20.69","BIA-S925-CHAIN-020-200-500","26/02/2021 14:54:24","1"
"AMAZON FBA","Amazon UK","12.09","BIA-S925-CHAIN-001-040-450","05/02/2021 16:26:03","1"
"AMAZON","Amazon UK","11.29","BIA-S925-CHAIN-022-150-190","22/02/2021 14:52:17","1"
"AMAZON FBA","Amazon UK","48.29","BIA-S925-CHAIN-055-230-500","14/02/2021 15:22:24","1"
"AMAZON","Amazon DE","20.89","BIA-S925-CHAIN-029-500-COL-190","04/02/2021 14:53:37","1"
"AMAZON","Amazon DE","20.89","S925-WHI-EAR-HOOP-011-025","22/02/2021 14:52:41","1"
"AMAZON FBA","Amazon CA","42.19","BIA-S925-HOOP-005","27/02/2021 09:56:25","1"
"AMAZON FBA","Amazon CA","40.19","S925-WHI-EAR-HOOP-008-025","10/02/2021 14:32:20","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","20/02/2021 20:11:59","1"
"AMAZON FBA","Amazon UK","12.09","BIA-S925-CHAIN-001-040-450","25/02/2021 04:31:07","1"
"AMAZON FBA","Amazon DE","18.39","BIA-S925-CHAIN-031-230-500","04/02/2021 10:28:45","1"
"AMAZON FBA","Amazon US","17.22","BIA-S925-CHAIN-031-230-500","04/02/2021 04:06:51","1"
"AMAZON FBA","Amazon CA","23.49","BIA-S925-CHAIN-021-080-220-250","18/02/2021 10:22:27","2"
"AMAZON FBA","Amazon CA","87.59","BIA-S925-CHAIN-055-230-700","02/02/2021 01:07:24","1"
"AMAZON","Amazon UK","11.69","BIA-S925-CHAIN-004-040-500","16/02/2021 14:49:17","1"
"AMAZON","Amazon DE","16.89","BIA-S925-CHAIN-031-230-450","22/02/2021 14:52:22","1"
"AMAZON","Amazon CA","33.49","BIA-ROSE-CHAIN-031-230-600","25/02/2021 14:51:41","1"
"EBAY","EBAY1","10.49","S925-WHI-PEN-CROS-001","08/02/2021 14:51:31","1"
"AMAZON FBA","Amazon UK","10.29","BIA-S925-CHAIN-031-230-180","21/02/2021 23:45:16","1"
"AMAZON FBA","Amazon UK","34.69","GS-S925-ANK-026","16/02/2021 13:26:17","1"
"AMAZON FBA","Amazon UK","14.59","BIA-GP-CHAIN-012-100-500","17/02/2021 16:21:31","1"
"AMAZON FBA","Amazon FR","18.49","BIA-GP-CHAIN-012-100-500","11/02/2021 10:43:51","1"
"AMAZON FBA","Amazon DE","11.09","BIA-S925-HOOP-001","02/02/2021 01:21:37","1"
"AMAZON FBA","Amazon UK","14.59","BIA-GP-CHAIN-012-100-500","07/02/2021 21:23:47","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","27/02/2021 16:24:30","1"
"AMAZON","Amazon DE","16.39","BIA-S925-CHAIN-008-060-190","04/02/2021 14:53:37","1"
"AMAZON FBA","Amazon DE","11.19","BIA-S925-CHAIN-001-030-500","22/02/2021 08:42:08","1"
"AMAZON FBA","Amazon UK","10.29","BIA-S925-CHAIN-031-230-180","23/02/2021 21:11:58","1"
"AMAZON FBA","Amazon CA","17.69","BIA-S925-CHAIN-001-030-500","25/02/2021 22:10:37","1"
"AMAZON FBA","Amazon UK","22.09","BIA-S925-CHAIN-043-200-550","03/02/2021 21:18:18","1"
"AMAZON","Amazon DE","16.89","BIA-S925-CHAIN-031-230-450","11/02/2021 14:47:27","1"
"AMAZON FBA","Amazon UK","14.79","BIA-GP-CHAIN-004-040-600","13/02/2021 03:23:10","1"
"AMAZON","Amazon DE","10.92","BIA-S925-CHAIN-001-040-450","17/02/2021 14:48:19","1"
"AMAZON","Amazon US","22.86","BIA-S925-HOOP-004","22/02/2021 14:52:29","1"
"AMAZON FBA","Amazon DE","38.59","GS-S925-ANK-026","18/02/2021 17:10:59","1"
"AMAZON FBA","Amazon DE","20.69","BIA-GP-CHAIN-045-140-250","11/02/2021 07:18:07","1"
"AMAZON FBA","Amazon UK","48.29","BIA-S925-CHAIN-055-230-500","13/02/2021 14:18:51","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-001-030-500","25/02/2021 15:59:48","1"
"AMAZON FBA","Amazon CA","18.59","BIA-S925-CHAIN-043-200-180","28/02/2021 17:49:15","1"
"AMAZON","Amazon JP","1981","BIA-S925-HOOP-004","26/02/2021 14:54:30","1"
"AMAZON FBA","Amazon DE","13.49","BIA-GP-CHAIN-041-220-190","01/02/2021 21:56:16","1"
"AMAZON FBA","Amazon ES","19.79","BIA-ROSE-CHAIN-041-220-250","02/02/2021 04:10:52","1"
"EBAY","EBAY1","6.89","BIA-S925-CHAIN-043-200-180","15/02/2021 14:48:45","1"
"AMAZON FBA","Amazon UK","12.09","BIA-S925-CHAIN-001-040-450","23/02/2021 01:09:28","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","09/02/2021 14:23:42","1"
"AMAZON FBA","Amazon US","17.06","BIA-S925-CHAIN-031-230-500","16/02/2021 18:58:17","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","14/02/2021 16:29:01","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-001-035-360","25/02/2021 14:14:54","1"
"AMAZON FBA","Amazon ES","12.59","BIA-S925-HOOP-001","20/02/2021 01:58:29","1"
"AMAZON FBA","Amazon ES","22.79","S925-WHI-EAR-CRAW-009-PNK","04/02/2021 11:35:07","1"
"AMAZON FBA","Amazon US","22.04","BIA-S925-HOOP-004","28/02/2021 04:54:30","1"
"AMAZON FBA","Amazon ES","17.09","S925-BLA-NEC-CHA-004-013-700","01/02/2021 18:18:00","1"
"AMAZON FBA","Amazon CA","65.49","BIA-BRP-CHAIN-060-150-500","26/02/2021 23:05:25","1"
"EBAY","EBAY1","19.99","S925-WHI-PEN-CROS-007","11/02/2021 14:47:36","1"
"AMAZON","Amazon US","19.26","S925-WHI-PEN-LET-001-K","25/02/2021 14:51:56","1"
"AMAZON FBA","Amazon US","20.62","BIA-S925-CHAIN-020-200-500","25/02/2021 19:27:28","1"
"AMAZON FBA","Amazon DE","11.19","BIA-S925-CHAIN-001-030-500","23/02/2021 21:35:32","1"
"AMAZON FBA","Amazon DE","11.19","BIA-S925-CHAIN-001-030-500","04/02/2021 22:10:26","1"
"AMAZON FBA","Amazon CA","23.29","BIA-S925-CHAIN-031-230-450","01/02/2021 06:10:21","4"
"AMAZON FBA","Amazon UK","12.09","BIA-S925-CHAIN-001-040-450","08/02/2021 20:07:26","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","12/02/2021 19:22:41","1"
"AMAZON FBA","Amazon UK","16.89","BIA-S925-CHAIN-024-140-500","08/02/2021 04:25:38","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","16/02/2021 23:15:35","1"
"AMAZON FBA","Amazon CA","20.19","BIA-S925-CHAIN-015-120-500","25/02/2021 16:13:33","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","12/02/2021 23:17:18","1"
"AMAZON FBA","Amazon ES","12.69","BIA-S925-CHAIN-001-030-500","16/02/2021 18:43:28","1"
"AMAZON","Amazon AU","10.49","BIA-S925-CHAIN-001-030-500","08/02/2021 14:50:53","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","09/02/2021 21:02:43","1"
"AMAZON FBA","Amazon IT","14.89","BIA-S925-HOOP-001","27/02/2021 15:13:27","1"
"AMAZON FBA","Amazon UK","12.99","S925-BC-1764-PEN-3H","26/02/2021 17:30:31","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","14/02/2021 22:21:48","1"
"AMAZON FBA","Amazon FR","15.69","BIA-S925-CHAIN-001-040-450","04/02/2021 22:28:07","1"
"AMAZON FBA","Amazon UK","14.59","BIA-GP-CHAIN-012-100-500","04/02/2021 02:39:40","1"
"AMAZON FBA","Amazon US","22.69","BIA-S925-HOOP-004","26/02/2021 20:19:40","1"
"AMAZON FBA","Amazon UK","22.09","BIA-S925-CHAIN-043-200-550","08/02/2021 13:07:15","1"
"AMAZON","Amazon CA","33.49","BIA-ROSE-CHAIN-031-230-600","22/02/2021 14:51:57","1"
"AMAZON FBA","Amazon US","18.22","S925-WHI-PEN-LET-001-A","24/02/2021 17:42:12","1"
"AMAZON","Amazon US","46","BIA-S925-CHAIN-055-230-500","03/02/2021 14:50:37","1"
"AMAZON FBA","Amazon UK","12.09","BIA-S925-CHAIN-001-040-450","23/02/2021 03:33:50","2"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","06/02/2021 22:38:22","2"
"AMAZON","Amazon CA","16.89","BIA-S925-CHAIN-001-035-360","12/02/2021 14:43:38","2"
"AMAZON FBA","Amazon UK","13.59","BIA-GP-CHAIN-012-100-500","02/02/2021 19:50:58","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-001-030-500","11/02/2021 02:10:25","1"
"AMAZON","Amazon JP","1148","","19/02/2021 14:54:15","1"
"AMAZON FBA","Amazon UK","34.09","BIA-S925-CHAIN-029-500-COL-450","13/02/2021 21:18:57","1"
"AMAZON FBA","Amazon DE","11.19","BIA-S925-CHAIN-001-030-500","05/02/2021 12:47:11","1"
"AMAZON","Amazon UK","19.19","BIA-S925-CHAIN-043-200-450","26/02/2021 14:54:28","1"
"AMAZON FBA","Amazon CA","18.39","BIA-S925-CHAIN-001-030-600","03/02/2021 19:34:10","1"
"AMAZON FBA","Amazon US","18.14","BIA-GP-CHAIN-041-220-250","07/02/2021 10:30:58","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","20/02/2021 03:04:00","2"
"AMAZON FBA","Amazon FR","73.19","CS-9K-HOOP-020","02/02/2021 10:34:21","1"
"AMAZON FBA","Amazon US","12.33","BIA-S925-CHAIN-045-140-190","18/02/2021 21:48:26","1"
"AMAZON FBA","Amazon UK","10.09","BIA-S925-CHAIN-052-040-200","15/02/2021 11:53:50","1"
"AMAZON FBA","Amazon FR","14.49","BIA-S925-CHAIN-001-030-600","03/02/2021 08:38:13","1"
"AMAZON FBA","Amazon UK","13.91","PAV-S925-HOOP-BALI-002-020","14/02/2021 12:00:29","1"
"AMAZON FBA","Amazon UK","40.69","BIA-GP-CHAIN-060-200","05/02/2021 23:13:18","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","25/02/2021 20:51:08","1"
"AMAZON FBA","Amazon CA","23.79","BIA-S925-CHAIN-018-120-700","07/02/2021 22:38:38","1"
"AMAZON FBA","Amazon AU","28.59","BIA-S925-CHAIN-016-350-450","24/02/2021 08:23:50","1"
"AMAZON FBA","Amazon UK","12.89","PAV-S925-EAR-CRAW-004","22/02/2021 02:43:42","1"
"AMAZON FBA","Amazon FR","24.79","BIA-ROSE-CHAIN-024-140-500","12/02/2021 13:58:47","1"
"AMAZON","Amazon US","13.46","S925-BLA-NEC-CHA-006-010-450","04/02/2021 14:53:47","1"
"AMAZON FBA","Amazon DE","13.39","BIA-S925-CHAIN-041-220-200","11/02/2021 21:07:17","1"
"AMAZON","Amazon DE","10.79","BIA-S925-CHAIN-052-040-200","08/02/2021 14:51:15","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","13/02/2021 20:50:52","1"
"AMAZON FBA","Amazon CA","46.69","CS-9K-HOOP-010","21/02/2021 21:24:48","1"
"AMAZON FBA","Amazon ES","13.29","BIA-S925-CHAIN-001-030-600","19/02/2021 22:20:35","1"
"AMAZON FBA","Amazon UK","19.79","GS-GP-PEN-COIN-001","12/02/2021 00:12:04","1"
"AMAZON FBA","Amazon UK","28.29","BIA-S925-CHAIN-013-075-190","08/02/2021 23:54:53","1"
"AMAZON FBA","Amazon UK","14.29","BIA-S925-HOOP-HIN-020","03/02/2021 23:05:47","1"
"AMAZON","Amazon UK","12.39","BIA-ROSE-CHAIN-001-035-450","22/02/2021 14:51:52","1"
"AMAZON FBA","Amazon CA","25.49","BIA-GP-CHAIN-019-110-250","01/02/2021 03:23:35","1"
"AMAZON FBA","Amazon DE","11.79","BIA-S925-CHAIN-001-030-600","12/02/2021 21:57:55","1"
"AMAZON FBA","Amazon UK","30.39","CS-9K-HOOP-010","12/02/2021 13:40:16","1"
"AMAZON FBA","Amazon US","59.24","BIA-BRP-CHAIN-059-050-500","20/02/2021 14:51:15","1"
"AMAZON","Amazon DE","11.59","BIA-S925-CHAIN-019-110-180","05/02/2021 14:57:40","1"
"AMAZON FBA","Amazon CA","17.09","BIA-S925-CHAIN-052-040-200","19/02/2021 09:26:19","1"
"AMAZON FBA","Amazon UK","18.19","BIA-S925-CHAIN-051-250-450","14/02/2021 21:30:50","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","13/02/2021 01:37:09","1"
"AMAZON FBA","Amazon UK","14.29","BIA-S925-HOOP-HIN-020","15/02/2021 17:17:12","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","10/02/2021 15:23:27","1"
"AMAZON FBA","Amazon UK","14.29","BIA-S925-HOOP-HIN-020","20/02/2021 23:28:49","1"
"AMAZON FBA","Amazon UK","11.09","BIA-S925-CHAIN-004-040-450","27/02/2021 15:55:14","1"
"EBAY","EBAY1","57.49","S925-WHI-NEC-CHA-025-077-550","08/02/2021 14:51:31","1"
"AMAZON FBA","Amazon DE","16.59","PAV-S925-HOOP-BALI-002-020","10/02/2021 14:07:26","1"
"AMAZON FBA","Amazon US","20.19","BIA-S925-CHAIN-041-220-500","05/02/2021 08:27:44","1"
"AMAZON FBA","Amazon CA","24.19","BIA-S925-HOOP-003","04/02/2021 15:36:21","1"
"AMAZON FBA","Amazon CA","18.39","BIA-S925-CHAIN-001-030-600","23/02/2021 00:19:39","1"
"AMAZON","Amazon DE","10.79","BIA-S925-CHAIN-052-040-200","08/02/2021 14:51:14","1"
"AMAZON","Amazon CA","23.29","BIA-S925-HOOP-HIN-020","22/02/2021 14:52:31","1"
"AMAZON","Amazon UK","10.09","BIA-S925-CHAIN-052-040-200","08/02/2021 14:51:15","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","12/02/2021 20:44:50","1"
"AMAZON FBA","Amazon UK","9.16","BIA-S925-CHAIN-001-030-600","15/02/2021 04:17:12","1"
"AMAZON FBA","Amazon DE","11.79","BIA-S925-CHAIN-001-030-600","27/02/2021 02:11:48","1"
"AMAZON FBA","Amazon UK","14.39","BIA-S925-CHAIN-012-100-600","16/02/2021 17:23:06","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","24/02/2021 15:50:16","1"
"AMAZON FBA","Amazon US","16.79","BIA-S925-HOOP-003","11/02/2021 23:30:17","1"
"AMAZON FBA","Amazon UK","11.19","S925-BLA-NEC-CHA-001-013-450","18/02/2021 17:16:42","1"
"AMAZON FBA","Amazon UK","11.99","S925-WHI-RIN-TOE-005","01/02/2021 01:12:33","1"
"AMAZON FBA","Amazon IT","21.09","PAV-S925-HOOP-BALI-002-020","11/02/2021 22:23:02","1"
"AMAZON FBA","Amazon US","18.17","BIA-S925-CHAIN-029-500-190","18/02/2021 20:26:00","1"
"AMAZON FBA","Amazon UK","28.29","BIA-S925-CHAIN-013-075-190","04/02/2021 22:19:14","1"
"AMAZON FBA","Amazon DE","19.89","BIA-S925-CHAIN-051-250-450","15/02/2021 09:36:18","1"
"AMAZON FBA","Amazon UK","18.19","BIA-S925-CHAIN-051-250-450","11/02/2021 14:47:03","1"
"AMAZON FBA","Amazon DE","13.39","BIA-GP-CHAIN-001-040-250","27/02/2021 02:40:36","2"
"AMAZON FBA","Amazon IT","16.69","BIA-GP-CHAIN-020-200-180","02/02/2021 22:00:39","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","22/02/2021 01:53:59","1"
"AMAZON FBA","Amazon IT","19.39","PAV-S925-HOOP-BALI-002-020","08/02/2021 04:59:29","1"
"AMAZON FBA","Amazon UK","11.09","BIA-S925-CHAIN-004-040-450","09/02/2021 00:40:01","1"
"AMAZON FBA","Amazon UK","8.41","BIA-S925-CHAIN-052-040-200","20/02/2021 04:55:27","1"
"SHOPIFY","ShopifyUK","7.188","BIA-GP-CHAIN-001-035-450","18/02/2021 14:49:53","7"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","18/02/2021 18:44:34","1"
"AMAZON","Amazon UK","15.19","BIA-S925-CHAIN-024-190-200","19/02/2021 14:54:20","1"
"AMAZON FBA","Amazon US","11.44","BIA-S925-CHAIN-046-170-190","13/02/2021 15:49:02","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","27/02/2021 16:19:10","1"
"AMAZON","Amazon UK","15.19","BIA-S925-CHAIN-024-190-200","26/02/2021 14:54:26","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","13/02/2021 20:17:46","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","18/02/2021 22:50:20","1"
"AMAZON FBA","Amazon UK","10.79","BIA-S925-CHAIN-019-110-180","19/02/2021 12:56:05","1"
"AMAZON FBA","Amazon CA","17.09","BIA-S925-CHAIN-052-040-200","14/02/2021 09:26:35","1"
"AMAZON FBA","Amazon ES","13.29","BIA-S925-CHAIN-001-030-600","04/02/2021 12:31:58","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","07/02/2021 19:36:26","1"
"AMAZON FBA","Amazon UK","10.09","BIA-S925-CHAIN-052-040-200","23/02/2021 00:47:54","1"
"AMAZON FBA","Amazon UK","21.59","BIA-S925-CHAIN-051-250-600","11/02/2021 09:07:28","1"
"AMAZON FBA","Amazon CA","36.19","BIA-ROSE-CHAIN-020-200-450","09/02/2021 15:31:26","1"
"AMAZON FBA","Amazon FR","16.09","BIA-S925-CHAIN-041-220-200","08/02/2021 14:25:17","1"
"AMAZON FBA","Amazon FR","14.49","BIA-S925-CHAIN-001-030-600","18/02/2021 12:25:19","1"
"AMAZON FBA","Amazon IT","17.79","BIA-GP-CHAIN-020-200-180","10/02/2021 22:21:30","1"
"AMAZON FBA","Amazon US","14.78","PAV-S925-EAR-CRAW-001","17/02/2021 00:07:57","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","20/02/2021 04:10:12","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","24/02/2021 16:21:56","1"
"AMAZON FBA","Amazon UK","10.39","S925-WHI-EAR-CEL-003","19/02/2021 19:48:53","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","15/02/2021 23:50:54","1"
"AMAZON FBA","Amazon CA","17.79","PAV-S925-EAR-CRAW-004","04/02/2021 23:04:25","1"
"AMAZON FBA","Amazon US","39.26","S925-WHI-NEC-CHA-024-055-550","25/02/2021 21:25:27","2"
"AMAZON FBA","Amazon UK","16.99","S925-WHI-RIN-GEM-001-J","26/02/2021 00:15:23","1"
"AMAZON","Amazon DE","71.19","BIA-BRP-CHAIN-059-050-500","08/02/2021 14:50:47","1"
"AMAZON FBA","Amazon ES","13.29","BIA-S925-CHAIN-001-030-600","23/02/2021 19:53:31","1"
"AMAZON FBA","Amazon IT","22.69","BIA-S925-CHAIN-051-250-450","19/02/2021 01:16:17","1"
"AMAZON","Amazon JP","1038","BIA-S925-CHAIN-049-020-450","24/02/2021 14:56:27","1"
"AMAZON FBA","Amazon US","11.55","PAV-S925-EAR-CRAW-004","03/02/2021 04:26:30","1"
"AMAZON FBA","Amazon CA","27.69","BIA-S925-CHAIN-025-170-450","09/02/2021 10:31:08","1"
"AMAZON FBA","Amazon AU","16.09","PAV-S925-HOOP-BALI-002-020","09/02/2021 05:52:47","1"
"AMAZON","Amazon DE","33.89","BIA-S925-CHAIN-029-500-450","26/02/2021 14:54:27","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-HOOP-002","03/02/2021 21:24:36","1"
"AMAZON FBA","Amazon UK","18.19","BIA-S925-CHAIN-051-250-450","03/02/2021 00:58:49","1"
"AMAZON FBA","Amazon DE","33.89","BIA-S925-CHAIN-029-500-450","10/02/2021 06:25:07","1"
"AMAZON FBA","Amazon US","17.72","S925-WHI-EAR-DROP-018","01/02/2021 21:47:19","1"
"AMAZON FBA","Amazon UK","10.09","BIA-S925-CHAIN-052-040-200","20/02/2021 01:23:56","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","21/02/2021 13:07:51","1"
"AMAZON FBA","Amazon CA","22.59","PAV-S925-EAR-CRAW-001","16/02/2021 10:22:02","1"
"AMAZON FBA","Amazon CA","19.09","S925-WHI-EAR-SWA-002-001","26/02/2021 15:19:02","1"
"AMAZON","Amazon DE","10.33","S925-WHI-EAR-SWA-002-001","04/02/2021 14:53:36","1"
"AMAZON FBA","Amazon US","14.44","BIA-S925-CHAIN-031-230-360","26/02/2021 20:49:27","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","26/02/2021 22:35:31","1"
"AMAZON FBA","Amazon DE","23.79","BIA-S925-CHAIN-051-250-600","12/02/2021 11:24:31","1"
"AMAZON FBA","Amazon UK","11.09","BIA-S925-CHAIN-004-040-450","05/02/2021 21:51:08","1"
"EBAY","EBAY1","7.49","BIA-S925-CHAIN-004-040-450","04/02/2021 14:53:36","1"
"AMAZON FBA","Amazon UK","11.79","S925-WHI-RIN-TOE-005","25/02/2021 22:20:15","1"
"AMAZON FBA","Amazon UK","12.49","BIA-GP-CHAIN-007-040-360","09/02/2021 21:24:49","1"
"AMAZON FBA","Amazon CA","94.99","BIA-BRP-CHAIN-059-050-500","16/02/2021 10:00:07","1"
"AMAZON FBA","Amazon CA","23.29","BIA-S925-HOOP-HIN-020","11/02/2021 01:05:48","1"
"AMAZON","Amazon CA","27.09","S925-WHI-RIN-GEM-001-R","22/02/2021 14:52:41","1"
"AMAZON FBA","Amazon UK","16.69","PAV-S925-HOOP-BALI-002-020","27/02/2021 17:27:58","1"
"AMAZON FBA","Amazon ES","21.39","BIA-S925-CHAIN-051-250-450","14/02/2021 21:50:58","1"
"AMAZON","Amazon DE","21.79","BIA-S925-CHAIN-041-220-500","16/02/2021 14:49:22","1"
"AMAZON FBA","Amazon FR","13.89","BIA-S925-CHAIN-001-030-600","01/02/2021 21:14:30","1"
"AMAZON FBA","Amazon US","13.3","BIA-S925-CHAIN-041-220-200","26/02/2021 16:33:32","1"
"AMAZON FBA","Amazon CA","27.69","BIA-S925-CHAIN-029-500-190","11/02/2021 05:23:06","1"
"AMAZON FBA","Amazon CA","31.49","BIA-GP-CHAIN-024-140-500","08/02/2021 00:45:49","1"
"AMAZON FBA","Amazon US","16.95","BIA-S925-CHAIN-015-120-900","19/02/2021 14:09:30","1"
"AMAZON FBA","Amazon CA","27.69","BIA-S925-CHAIN-029-500-190","21/02/2021 15:06:33","1"
"AMAZON FBA","Amazon FR","14.49","BIA-S925-CHAIN-001-030-600","09/02/2021 17:36:52","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","22/02/2021 14:56:53","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","09/02/2021 09:48:18","1"
"AMAZON","Amazon DE","15.59","BIA-S925-CHAIN-012-100-600","26/02/2021 14:54:24","1"
"AMAZON","Amazon DE","17.99","BIA-S925-HOOP-003","04/02/2021 14:53:41","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","16/02/2021 23:26:16","1"
"AMAZON FBA","Amazon ES","21.39","BIA-S925-CHAIN-051-250-450","06/02/2021 08:21:02","1"
"AMAZON FBA","Amazon MX","270","PAV-S925-EAR-CRAW-004","01/02/2021 14:58:51","1"
"AMAZON FBA","Amazon US","20.47","BIA-S925-CHAIN-051-250-600","01/02/2021 12:14:18","1"
"AMAZON FBA","Amazon FR","22.09","BIA-GP-CHAIN-019-110-250","05/02/2021 18:29:13","1"
"AMAZON FBA","Amazon UK","19.99","BIA-GP-CHAIN-024-140-500","14/02/2021 21:46:53","1"
